feedback_id,campaign_id,feedback_channel,sentiment,primary_theme,comment_length_words,created_at,member_id
F02257,CAMP115,email,negative,Hard to find schedule,47,2026-02-16,MB010
F02258,CAMP114,app,negative,Unclear value proposition,40,2026-01-26,MB003
F02259,CAMP108,email,negative,App performance,42,2026-02-21,MB025
F02260,CAMP111,social,neutral,Pricing confusion,14,2026-01-25,MB026
F02261,CAMP113,email,negative,Hard to find schedule,65,2026-02-06,MB044
F02262,CAMP116,web,neutral,Motivation & habit,41,2025-12-30,MB040
F02263,CAMP114,social,negative,Hard to find schedule,69,2026-01-11,MB036
F02264,CAMP104,web,negative,App performance,46,2026-02-15,MB011
F02265,CAMP111,email,negative,Instructor energy,64,2025-12-04,MB019
F02266,CAMP109,social,negative,Not personalized enough,54,2026-02-28,MB033
F02267,CAMP111,web,neutral,Motivation & habit,46,2026-02-18,MB023
F02268,CAMP108,web,positive,Community vibe,28,2026-01-01,MB004
F02269,CAMP108,app,positive,Community vibe,5,2026-01-17,MB008
F02270,CAMP109,email,negative,Too many notifications,79,2026-01-26,MB015
F02271,CAMP115,social,neutral,Motivation & habit,20,2026-01-28,MB007
F02272,CAMP107,web,positive,Community vibe,30,2026-01-10,MB009
F02273,CAMP106,social,positive,Community vibe,34,2026-02-19,MB009
F02274,CAMP111,web,positive,Motivation & habit,19,2026-01-31,MB038
F02275,CAMP116,social,neutral,Repetitive messaging,31,2025-12-24,MB050
F02276,CAMP113,email,negative,Unclear value proposition,71,2026-02-28,MB038
F02277,CAMP117,app,positive,Music selection,36,2025-12-23,MB012
F02278,CAMP108,social,negative,Hard to find schedule,62,2026-01-15,MB045
F02279,CAMP109,email,negative,Too many notifications,35,2026-01-31,MB029
F02280,CAMP112,web,negative,Not personalized enough,49,2026-02-26,MB024
F02281,CAMP117,social,neutral,Not personalized enough,32,2025-12-13,MB010
F02282,CAMP106,social,negative,Difficulty mismatch,33,2026-01-24,MB040
F02283,CAMP103,email,negative,Pricing confusion,60,2026-01-13,MB028
F02284,CAMP111,social,neutral,Repetitive messaging,27,2026-02-12,MB041
F02285,CAMP112,email,neutral,Too much jargon,40,2025-12-19,MB039
F02286,CAMP104,app,negative,Not personalized enough,50,2026-02-10,MB011
F02287,CAMP110,social,negative,App performance,54,2026-02-12,MB009
F02288,CAMP111,app,negative,App performance,59,2026-02-19,MB032
F02289,CAMP111,web,neutral,Difficulty mismatch,40,2025-12-23,MB046
F02290,CAMP114,app,negative,App performance,55,2025-12-28,MB007
F02291,CAMP117,app,positive,Community vibe,40,2026-01-20,MB017
F02292,CAMP113,app,negative,Too much jargon,67,2026-01-31,MB045
F02293,CAMP105,app,neutral,Repetitive messaging,23,2026-02-04,MB027
F02294,CAMP117,social,negative,Music selection,46,2026-01-25,MB006
F02295,CAMP109,web,positive,Instructor energy,49,2026-03-01,MB020
F02296,CAMP105,app,negative,Difficulty mismatch,59,2026-02-08,MB046
F02297,CAMP116,app,neutral,Hard to find schedule,12,2026-03-01,MB030
F02298,CAMP109,app,neutral,Pricing confusion,23,2026-01-31,MB011
F02299,CAMP116,app,negative,Instructor energy,21,2026-02-08,MB043
F02300,CAMP105,app,negative,Unclear value proposition,42,2026-02-20,MB045
F02301,CAMP103,app,negative,Too many notifications,30,2026-02-26,MB021
F02302,CAMP111,social,neutral,App performance,37,2026-01-19,MB015
F02303,CAMP106,app,neutral,Community vibe,11,2025-11-17,MB043
F02304,CAMP116,web,negative,Repetitive messaging,50,2025-12-23,MB042
F02305,CAMP115,email,neutral,Pricing confusion,22,2026-02-14,MB008
F02306,CAMP117,social,negative,Video quality,98,2025-12-20,MB010
F02307,CAMP108,web,negative,Music selection,56,2026-01-21,MB026
F02308,CAMP114,email,negative,Pricing confusion,52,2026-01-08,MB035
F02309,CAMP108,social,positive,Video quality,37,2026-02-13,MB011
F02310,CAMP117,app,positive,Difficulty mismatch,40,2026-02-08,MB042
F02311,CAMP109,app,negative,Unclear value proposition,55,2025-12-14,MB004
F02312,CAMP110,app,positive,Community vibe,55,2026-01-17,MB014
F02313,CAMP111,app,positive,Instructor energy,61,2026-02-01,MB008
F02314,CAMP101,email,positive,Unclear value proposition,35,2026-02-18,MB007
F02315,CAMP103,social,negative,Too many notifications,85,2026-02-16,MB017
F02316,CAMP115,social,negative,App performance,64,2026-02-24,MB029
F02317,CAMP100,app,negative,Not personalized enough,36,2026-02-08,MB019
F02318,CAMP102,web,neutral,Difficulty mismatch,27,2026-02-02,MB036
F02319,CAMP116,email,negative,Hard to find schedule,52,2026-01-31,MB004
F02320,CAMP105,app,negative,Not personalized enough,40,2026-02-10,MB001
F02321,CAMP117,app,neutral,Difficulty mismatch,37,2026-03-02,MB001
F02322,CAMP110,email,positive,Community vibe,35,2025-12-30,MB037
F02323,CAMP101,web,negative,Community vibe,47,2026-01-27,MB021
F02324,CAMP101,email,neutral,Too many notifications,3,2026-01-23,MB032
F02325,CAMP117,app,positive,Community vibe,36,2026-01-30,MB026
F02326,CAMP105,app,positive,Pricing confusion,30,2026-02-08,MB006
F02327,CAMP114,email,positive,Motivation & habit,35,2026-02-20,MB024
F02328,CAMP116,web,neutral,Pricing confusion,14,2026-02-09,MB019
F02329,CAMP113,email,positive,Difficulty mismatch,54,2026-02-22,MB017
F02330,CAMP112,app,positive,Instructor energy,71,2026-03-01,MB048
F02331,CAMP104,app,negative,Pricing confusion,100,2025-12-14,MB038
F02332,CAMP110,app,negative,Too many notifications,17,2026-02-06,MB016
F02333,CAMP113,social,positive,Community vibe,14,2025-12-18,MB010
F02334,CAMP109,app,neutral,Motivation & habit,25,2026-02-13,MB047
F02335,CAMP116,email,positive,Difficulty mismatch,60,2026-01-27,MB039
F02336,CAMP112,app,neutral,Music selection,32,2026-01-26,MB005
F02337,CAMP117,web,positive,Pricing confusion,37,2026-01-28,MB041
F02338,CAMP110,social,neutral,Repetitive messaging,27,2026-03-01,MB028
F02339,CAMP114,email,positive,Community vibe,33,2025-12-29,MB048
F02340,CAMP103,app,positive,Motivation & habit,40,2026-02-13,MB035
F02341,CAMP106,app,positive,Music selection,48,2025-12-22,MB017
F02342,CAMP110,web,negative,Hard to find schedule,69,2026-03-02,MB029
F02343,CAMP109,web,negative,Hard to find schedule,86,2026-02-22,MB001
F02344,CAMP102,app,neutral,Instructor energy,22,2026-02-23,MB024
F02345,CAMP112,app,neutral,Not personalized enough,35,2026-02-25,MB016
F02346,CAMP108,email,negative,App performance,70,2026-01-29,MB024
F02347,CAMP104,app,positive,Instructor energy,42,2026-02-21,MB014
F02348,CAMP115,app,neutral,Video quality,40,2026-02-26,MB021
F02349,CAMP112,web,neutral,Pricing confusion,13,2026-02-10,MB047
F02350,CAMP105,email,neutral,Hard to find schedule,37,2026-02-12,MB018
F02351,CAMP112,email,negative,Not personalized enough,23,2026-02-09,MB036
F02352,CAMP108,email,neutral,Community vibe,38,2025-12-01,MB042
F02353,CAMP105,email,negative,Not personalized enough,55,2026-02-23,MB030
F02354,CAMP116,email,neutral,Not personalized enough,39,2026-01-30,MB027
F02355,CAMP100,social,positive,Pricing confusion,45,2026-02-13,MB013
F02356,CAMP113,email,neutral,Too much jargon,38,2026-02-06,MB005
F02357,CAMP108,web,positive,Too much jargon,54,2025-11-26,MB019
F02358,CAMP111,email,positive,Video quality,46,2026-02-09,MB010
F02359,CAMP112,app,negative,Hard to find schedule,74,2026-02-17,MB028
F02360,CAMP100,email,negative,Pricing confusion,46,2025-12-05,MB015
F02361,CAMP101,email,positive,Instructor energy,66,2026-01-05,MB045
F02362,CAMP104,web,positive,Instructor energy,37,2026-03-02,MB035
F02363,CAMP116,app,neutral,Community vibe,61,2026-02-28,MB039
F02364,CAMP107,social,positive,Community vibe,19,2025-12-29,MB042
F02365,CAMP117,app,negative,App performance,81,2026-02-06,MB034
F02366,CAMP105,social,positive,Community vibe,37,2026-01-06,MB034
F02367,CAMP113,email,negative,Unclear value proposition,74,2026-01-22,MB004
F02368,CAMP114,web,positive,Hard to find schedule,38,2025-12-09,MB029
F02369,CAMP114,social,negative,Not personalized enough,94,2026-01-04,MB001
F02370,CAMP106,social,positive,Community vibe,78,2026-01-22,MB048
F02371,CAMP113,web,neutral,Pricing confusion,43,2025-12-07,MB018
F02372,CAMP104,social,negative,Not personalized enough,23,2026-02-17,MB028
F02373,CAMP116,email,neutral,App performance,25,2025-12-27,MB042
F02374,CAMP101,email,positive,Hard to find schedule,54,2026-02-13,MB045
F02375,CAMP101,email,negative,Difficulty mismatch,29,2026-01-23,MB035
F02376,CAMP106,social,negative,Not personalized enough,30,2025-12-27,MB045
F02377,CAMP107,email,negative,Hard to find schedule,81,2026-03-01,MB033
F02378,CAMP110,web,negative,Not personalized enough,22,2026-01-27,MB026
F02379,CAMP107,web,neutral,Difficulty mismatch,16,2026-02-16,MB020
F02380,CAMP109,social,neutral,Pricing confusion,18,2026-02-20,MB031
F02381,CAMP116,web,negative,Pricing confusion,42,2025-12-02,MB033
F02382,CAMP111,email,negative,Too much jargon,71,2026-02-09,MB049
F02383,CAMP111,email,positive,Instructor energy,48,2026-02-28,MB007
F02384,CAMP117,app,neutral,Difficulty mismatch,37,2025-12-26,MB040
F02385,CAMP112,app,negative,Instructor energy,32,2025-11-30,MB026
F02386,CAMP109,social,negative,Hard to find schedule,60,2025-12-31,MB026
F02387,CAMP110,social,neutral,Repetitive messaging,28,2026-02-21,MB016
F02388,CAMP107,web,negative,Too many notifications,65,2025-12-29,MB005
F02389,CAMP116,app,negative,App performance,71,2026-02-11,MB001
F02390,CAMP107,web,positive,Community vibe,22,2026-02-09,MB038
F02391,CAMP114,email,neutral,Instructor energy,32,2025-12-21,MB020
F02392,CAMP115,social,negative,Difficulty mismatch,75,2026-01-20,MB048
F02393,CAMP113,email,negative,App performance,24,2025-12-06,MB016
F02394,CAMP112,social,negative,Unclear value proposition,79,2026-01-31,MB011
F02395,CAMP105,web,positive,Instructor energy,60,2025-11-24,MB047
F02396,CAMP105,social,positive,Video quality,45,2026-01-21,MB037
F02397,CAMP107,web,positive,Music selection,62,2026-01-24,MB007
F02398,CAMP110,email,neutral,Hard to find schedule,40,2026-02-10,MB046
F02399,CAMP112,email,negative,Difficulty mismatch,36,2026-02-15,MB040
F02400,CAMP108,app,positive,Community vibe,41,2026-02-04,MB008
F02401,CAMP110,social,negative,Community vibe,63,2026-01-17,MB004
F02402,CAMP100,web,negative,App performance,47,2026-01-31,MB028
F02403,CAMP110,email,positive,App performance,37,2026-01-09,MB024
F02404,CAMP112,web,negative,Difficulty mismatch,68,2026-02-02,MB019
F02405,CAMP107,social,positive,App performance,17,2025-12-18,MB033
F02406,CAMP117,app,negative,Music selection,54,2026-02-19,MB009
F02407,CAMP105,web,negative,Pricing confusion,67,2026-03-03,MB031
F02408,CAMP115,app,positive,Community vibe,38,2026-01-10,MB030
F02409,CAMP110,app,positive,Hard to find schedule,29,2026-02-13,MB026
F02410,CAMP116,social,negative,Instructor energy,65,2026-02-05,MB009
F02411,CAMP107,app,negative,Pricing confusion,72,2026-01-31,MB027
F02412,CAMP107,app,negative,App performance,60,2026-03-01,MB045
F02413,CAMP114,web,negative,Unclear value proposition,70,2026-02-14,MB019
F02414,CAMP106,web,neutral,Too much jargon,42,2026-01-16,MB002
F02415,CAMP111,app,positive,Instructor energy,42,2026-01-04,MB030
F02416,CAMP105,email,positive,Repetitive messaging,41,2026-01-05,MB006
F02417,CAMP104,social,negative,Too much jargon,63,2026-01-31,MB048
F02418,CAMP109,email,negative,Repetitive messaging,49,2026-02-11,MB043
F02419,CAMP116,social,negative,App performance,57,2026-02-26,MB005
F02420,CAMP114,email,positive,Instructor energy,13,2026-01-09,MB002
F02421,CAMP114,app,positive,Instructor energy,5,2026-01-07,MB048
F02422,CAMP108,email,negative,Not personalized enough,71,2026-02-17,MB026
F02423,CAMP112,app,negative,Too much jargon,80,2026-02-28,MB028
F02424,CAMP117,social,neutral,Instructor energy,35,2026-02-26,MB023
F02425,CAMP104,email,neutral,Video quality,53,2026-01-29,MB039
F02426,CAMP109,email,positive,Instructor energy,44,2026-01-20,MB005
F02427,CAMP108,social,negative,Too many notifications,51,2026-02-02,MB031
F02428,CAMP105,app,negative,App performance,40,2026-02-28,MB014
F02429,CAMP102,app,negative,Repetitive messaging,46,2026-02-19,MB034
F02430,CAMP111,app,positive,Video quality,61,2026-02-01,MB015
F02431,CAMP113,social,positive,Music selection,49,2026-01-30,MB013
F02432,CAMP107,app,positive,Video quality,50,2026-01-08,MB011
F02433,CAMP117,email,negative,Difficulty mismatch,44,2025-12-21,MB009
F02434,CAMP108,social,neutral,Too much jargon,15,2026-01-14,MB018
F02435,CAMP113,app,negative,Too many notifications,68,2026-01-27,MB028
F02436,CAMP102,app,positive,Community vibe,61,2026-02-27,MB020
F02437,CAMP115,email,positive,Community vibe,50,2026-01-05,MB034
F02438,CAMP106,app,neutral,Music selection,27,2025-12-22,MB023
F02439,CAMP115,app,neutral,Hard to find schedule,42,2026-01-12,MB013
F02440,CAMP106,app,neutral,Video quality,25,2026-01-17,MB010
F02441,CAMP117,web,negative,Hard to find schedule,43,2026-02-11,MB048
F02442,CAMP101,email,negative,Unclear value proposition,58,2026-02-06,MB042
F02443,CAMP114,app,positive,Instructor energy,48,2026-01-12,MB046
F02444,CAMP101,web,positive,Music selection,49,2025-12-31,MB023
F02445,CAMP106,email,positive,Community vibe,17,2026-02-12,MB009
F02446,CAMP108,social,negative,Repetitive messaging,27,2026-02-01,MB039
F02447,CAMP102,web,neutral,Video quality,19,2026-01-29,MB039
F02448,CAMP104,email,neutral,Pricing confusion,31,2026-02-18,MB008
F02449,CAMP113,web,negative,Too much jargon,66,2026-02-02,MB002
F02450,CAMP114,web,negative,Music selection,17,2026-02-12,MB049
F02451,CAMP113,app,negative,Unclear value proposition,58,2026-01-20,MB009
F02452,CAMP115,social,negative,App performance,63,2026-01-18,MB021
F02453,CAMP117,app,negative,Too many notifications,35,2026-01-22,MB003
F02454,CAMP108,email,positive,Instructor energy,46,2026-03-02,MB042
F02455,CAMP113,app,positive,Community vibe,47,2026-02-15,MB042
F02456,CAMP109,app,neutral,Too much jargon,36,2026-01-23,MB050
F02457,CAMP117,web,neutral,Unclear value proposition,31,2026-02-13,MB020
F02458,CAMP106,email,neutral,Unclear value proposition,23,2026-03-01,MB007
F02459,CAMP115,social,neutral,Unclear value proposition,42,2026-02-28,MB017
F02460,CAMP107,email,positive,Unclear value proposition,38,2026-01-05,MB004
F02461,CAMP111,social,neutral,Community vibe,32,2025-12-29,MB014
F02462,CAMP111,web,neutral,Pricing confusion,28,2025-12-26,MB048
F02463,CAMP100,app,neutral,Too many notifications,30,2026-02-20,MB036
F02464,CAMP114,email,negative,Hard to find schedule,69,2026-01-29,MB029
F02465,CAMP117,app,negative,Repetitive messaging,81,2026-01-25,MB041
F02466,CAMP112,email,neutral,App performance,38,2026-03-01,MB025
F02467,CAMP116,email,negative,Hard to find schedule,35,2025-12-06,MB005
F02468,CAMP111,app,negative,Too many notifications,68,2026-01-26,MB042
F02469,CAMP113,web,neutral,Motivation & habit,28,2026-02-23,MB032
F02470,CAMP115,web,neutral,Pricing confusion,33,2026-01-11,MB005
F02471,CAMP116,email,positive,Music selection,36,2026-01-23,MB017
F02472,CAMP109,email,negative,Hard to find schedule,60,2026-01-11,MB045
F02473,CAMP106,app,negative,Difficulty mismatch,45,2025-12-29,MB029
F02474,CAMP110,social,positive,Video quality,19,2026-02-11,MB010
F02475,CAMP105,app,negative,App performance,47,2026-02-09,MB016
F02476,CAMP114,app,neutral,Hard to find schedule,35,2026-01-13,MB004
F02477,CAMP114,social,negative,Hard to find schedule,42,2026-02-27,MB022
F02478,CAMP115,web,negative,Repetitive messaging,74,2026-01-29,MB037
F02479,CAMP112,app,neutral,Motivation & habit,42,2026-01-17,MB047
F02480,CAMP113,email,negative,Too much jargon,44,2026-02-22,MB030
F02481,CAMP115,email,negative,Unclear value proposition,40,2026-02-03,MB046
F02482,CAMP105,app,neutral,Community vibe,21,2026-01-01,MB050
F02483,CAMP103,email,neutral,Instructor energy,15,2026-02-08,MB020
F02484,CAMP114,email,neutral,Hard to find schedule,25,2026-02-28,MB033
F02485,CAMP110,email,neutral,Hard to find schedule,51,2026-01-30,MB023
F02486,CAMP102,app,neutral,Repetitive messaging,33,2026-02-26,MB039
F02487,CAMP112,app,positive,Pricing confusion,35,2026-02-06,MB041
F02488,CAMP103,app,positive,Unclear value proposition,53,2026-01-06,MB016
F02489,CAMP112,web,negative,Pricing confusion,84,2026-01-26,MB038
F02490,CAMP109,app,positive,Instructor energy,60,2026-01-17,MB037
F02491,CAMP110,email,positive,Community vibe,50,2026-01-26,MB031
F02492,CAMP107,app,negative,Pricing confusion,30,2026-01-05,MB009
F02493,CAMP115,email,neutral,Motivation & habit,39,2026-01-01,MB013
F02494,CAMP104,social,negative,Unclear value proposition,83,2025-12-14,MB026
F02495,CAMP110,email,negative,App performance,56,2025-12-26,MB024
F02496,CAMP114,app,negative,Unclear value proposition,25,2026-02-04,MB036
F02497,CAMP108,email,negative,Pricing confusion,42,2025-12-11,MB002
F02498,CAMP111,web,negative,App performance,67,2025-12-28,MB023
F02499,CAMP111,email,negative,Music selection,74,2026-02-12,MB005
F02500,CAMP111,web,neutral,App performance,36,2026-01-12,MB023
F02501,CAMP112,social,neutral,Unclear value proposition,47,2026-02-11,MB045
F02502,CAMP112,app,negative,Hard to find schedule,56,2026-02-15,MB019
F02503,CAMP112,social,positive,Pricing confusion,40,2026-01-15,MB031
F02504,CAMP106,social,negative,Too many notifications,62,2026-02-05,MB010
F02505,CAMP105,app,negative,Repetitive messaging,38,2026-02-22,MB050
F02506,CAMP106,email,negative,Community vibe,76,2025-12-07,MB012
F02507,CAMP112,app,neutral,Difficulty mismatch,31,2026-01-27,MB050
F02508,CAMP108,social,neutral,Too many notifications,34,2026-02-15,MB001
F02509,CAMP111,app,neutral,Motivation & habit,28,2026-01-12,MB033
F02510,CAMP107,social,negative,Pricing confusion,67,2026-01-02,MB030
F02511,CAMP117,app,positive,Instructor energy,54,2026-02-21,MB016
F02512,CAMP114,web,negative,Not personalized enough,24,2026-02-25,MB048
F02513,CAMP114,social,negative,Too much jargon,46,2025-12-03,MB018
F02514,CAMP113,app,negative,Too many notifications,70,2026-01-14,MB031
F02515,CAMP110,email,negative,Too many notifications,17,2026-02-03,MB005
F02516,CAMP102,app,negative,Not personalized enough,56,2026-02-09,MB003
F02517,CAMP104,app,neutral,Community vibe,36,2026-02-06,MB019
F02518,CAMP117,email,negative,App performance,62,2026-02-01,MB008
F02519,CAMP110,email,negative,Unclear value proposition,56,2025-11-28,MB022
F02520,CAMP111,app,neutral,Unclear value proposition,36,2026-01-19,MB041
F02521,CAMP110,app,neutral,Repetitive messaging,24,2026-01-23,MB027
F02522,CAMP111,email,negative,Pricing confusion,49,2026-02-15,MB033
F02523,CAMP108,app,positive,Not personalized enough,50,2026-02-05,MB003
F02524,CAMP110,app,positive,Motivation & habit,16,2025-12-09,MB024
F02525,CAMP108,web,negative,Unclear value proposition,76,2026-01-08,MB030
F02526,CAMP112,app,negative,App performance,61,2026-01-10,MB038
